1,2015,175,1400,.65961,.65961,.65961,.65961,.65961,.65961,-629.21,-683.41,12.48
1,2015,175,1430,.65961,.65961,.65961,.65961,.65961,.65961,-1398.6,-1763.5,12.48
1,2015,175,1500,.65961,.65961,.65961,.65961,.65961,.65961,-1652.4,-1973.8,12.47
1,2015,175,1530,.6596,.6596,.6596,.6596,.6596,.6596,-1688.4,-1978.8,12.48
1,2015,175,1600,.6596,.6596,.6596,.6596,.6596,.6596,-1689.3,-1977.8,12.48
1,2015,175,1630,4453.2,1801.3,2481.4,2494.6,3511.2,4803.5,-1676.2,-1972.1,12.48
1,2015,175,1700,4425.3,1771.7,2453.4,2358.8,3488.6,4779.5,-1674.2,-1971.6,12.48
1,2015,175,1730,4412.2,1756.9,2436.8,2314.9,3476.8,4766.7,-1683,-1974.3,12.48
1,2015,175,1800,4401.3,1748.3,2424.7,2286.3,3468.9,4755.3,-1691.1,-1976.5,12.47
1,2015,175,1830,4392.4,1739.1,2414.6,2270.1,3463.3,4746,-1698.3,-1979.7,12.47
1,2015,175,1900,4384.9,1734.8,2405.7,2256.6,3456.5,4736,-1702.4,-1981.3,12.47
1,2015,175,1930,4379,1730.9,2396.6,2247.8,3453.7,4728,-1704.7,-1983.3,12.47
1,2015,175,2000,4374.1,1727.6,2388,2242.1,3449.4,4722.4,-1709.8,-1985,12.47
1,2015,175,2030,4368.2,1724.3,2381.8,2237.7,3446.7,4717.5,-1716.4,-1987.5,12.47
1,2015,175,2100,4364.7,1719.7,2375.8,2234.9,3446,4713.9,-1723.5,-1989.5,12.47
1,2015,175,2130,4359.8,1716.2,2370.5,2230.3,3443.2,4710.3,-1725.9,-1989.7,12.47
1,2015,175,2200,4356.4,1711.9,2364.3,2226.7,3439.9,4706.8,-1727.8,-1990.6,12.47
1,2015,175,2230,4352.5,1708.6,2358,2224.7,3439.5,4702.9,-1727.1,-1990.9,12.46
1,2015,175,2300,4349.3,1705.3,2351.5,2221.8,3436.7,4700.2,-1724.2,-1990,12.46
1,2015,175,2330,4345.3,1705.2,2347.4,2221.8,3436.5,4698.2,-1715.4,-1987.1,12.46
1,2015,176,0,4342.6,1700.6,2343.5,2221,3436.2,4696,-1706.2,-1984.8,12.46
1,2015,176,30,4339,1698.6,2340,2218,3433.9,4694.1,-1706.2,-1984.5,12.46
1,2015,176,100,4335.9,1698.4,2335.4,2217.8,3433.7,4692.1,-1714.2,-1988,12.46
1,2015,176,130,4333.3,1695,2332.6,2217.8,3433.5,4689.5,-1716.9,-1987.6,12.46
1,2015,176,200,4330.4,1695,2329.3,2214.9,3433.1,4687.9,-1715.9,-1986.7,12.46
1,2015,176,230,4327.1,1691.3,2326.1,2214.8,3430.2,4685.6,-1715.9,-1987.2,12.46
1,2015,176,300,4324.7,1691,2323.3,2214.8,3430.2,4683.3,-1713.6,-1985.7,12.46
1,2015,176,330,4321.5,1687.1,2320,2214.8,3429.5,4681.3,-1712.6,-1984.2,12.46
1,2015,176,400,4319.6,1686.7,2317.3,2214.4,3429,4679.5,-1715.2,-1986,12.46
1,2015,176,430,4317.1,1683.4,2314.5,2211.1,3428.9,4677.4,-1715.5,-1985.3,12.46
1,2015,176,500,4314.1,1683.4,2310.4,2211.1,3426.2,4675.2,-1715.7,-1984.3,12.46
1,2015,176,530,4312.2,1680.1,2307.4,2211.1,3426.2,4673.4,-1717.7,-1985.9,12.46
1,2015,176,600,4311.4,1680.2,2304.8,2210.8,3426.3,4671.7,-1719.9,-1987.7,12.46
1,2015,176,630,4308.9,1680.1,2302.2,2208.2,3423.6,4669.6,-1718.2,-1986.7,12.46
1,2015,176,700,4308.2,1675.8,2297.9,2208.2,3423.6,4667.1,-1714.2,-1985.8,12.46
1,2015,176,730,4304.9,1675.5,2293.6,2207.9,3423,4664.4,-1708.2,-1984.7,12.46
1,2015,176,800,4301.1,1671.5,2288.2,2205.2,3420.3,4661.4,-1704.9,-1985.1,12.46
1,2015,176,830,4298.7,1669,2281.6,2205.3,3419.6,4658.5,-1696.6,-1983.3,12.46
1,2015,176,900,4292.3,1668.9,2275.2,2202,3417,4654.7,-1682.9,-1979.4,12.46
1,2015,176,930,4288.4,1664.7,2267.6,2199.3,3414.4,4651.4,-1669.8,-1977.2,12.46
1,2015,176,1000,4284.1,1661.4,2261.7,2195.4,3413.8,4648,-1654.7,-1973.4,12.46
1,2015,176,1030,4280.3,1661,2254.7,2195,3412.3,4644.6,-1632.5,-1968.2,12.45
1,2015,176,1100,4279.5,1660.9,2250.5,2194.8,3412.1,4643.5,3100,3519.3,12.45
1,2015,176,1130,4276.7,1660.8,2246.3,2194.6,3412,4641.4,3100,3519.3,12.46
1,2015,176,1200,4273.4,1654.9,2241.9,2194.4,3412,4639,3100,3519.2,12.46
1,2015,176,1230,4270.9,1652.1,2237.3,2194.4,3412,4636.8,3100,3519.4,12.46
1,2015,176,1300,4268.4,1651.6,2233.3,2193.3,3408.6,4634.1,3100,3519.2,12.46
1,2015,176,1330,4264.5,1647,2228.1,2191,3408.5,4631.6,3100,3519.4,12.46
1,2015,176,1400,4261.5,1643.7,2224.2,2190.8,3406.4,4628.9,3100,3519.4,12.46
1,2015,176,1430,4258.5,1640.3,2220.2,2190.7,3406.3,4626.2,3100,3519.3,12.46
1,2015,176,1500,4254.9,1637.4,2216.1,2190.6,3403.8,4623.5,3099.9,3519.4,12.46
1,2015,176,1530,4253.2,1637,2211.5,2187.4,3403.7,4620.9,3100,3519.3,12.46
1,2015,176,1600,4251.2,1633.4,2207.6,2187.5,3403.4,4618.7,3100,3519.3,12.46
1,2015,176,1630,4248.7,1630.1,2202.9,2187.5,3401,4616.4,3100,3519.3,12.46
